bottom_lip_x,bottom_lip_y,chin_x,chin_y,left_eye_x,left_eye_y,left_eyebrow_x,left_eyebrow_y,nose_bridge_x,nose_bridge_y,nose_tip_x,nose_tip_y,right_eye_x,right_eye_y,right_eyebrow_x,right_eyebrow_y,top_lip_x,top_lip_y,Output
88.16666667,164,91.58823529,152.4117647,69.66666667,111.1666667,67,95.4,86.75,120.25,87,136.8,107.3333333,112.3333333,110.4,96.6,87.75,148.5,0
83.5,159.25,103.5882353,149,78.66666667,111,75.8,101.2,80.75,123,81,139.4,108.6666667,114.1666667,109.6,103.6,83,151.8333333,1
86.08333333,155.5833333,93.52941176,149.6470588,68.5,111.5,65.8,100.6,83.5,125,84.6,142.8,108.3333333,112.8333333,110,101.8,86.58333333,153.0833333,0
88.16666667,155,94.41176471,155.1764706,70.5,116,67.4,104,84.25,121.25,86,138.6,107.3333333,113.6666667,107.2,101,87.66666667,150.0833333,0
88.58333333,156.5,89.94117647,146.4117647,68.66666667,113.3333333,66,100.2,88,125.25,88.2,142.6,108.3333333,112.1666667,109.6,99.4,88.25,152.9166667,0
84.33333333,156.75,98.23529412,150.7058824,70,112.1666667,66,100.2,79.5,121,81.8,138,106,112.3333333,105.6,100.6,84,150.8333333,0
88.16666667,155.6666667,89,155.1176471,68.66666667,112.8333333,65.6,100.8,89,120.25,89,137.8,108.1666667,112.6666667,110.6,99.4,88.41666667,149.75,0
89.25,156,83.47058824,150.5882353,69.66666667,111.6666667,66.8,101.6,92.5,119.75,91.4,137.8,105.5,111.3333333,109.4,101,89.25,153.4166667,1
90.16666667,159.5833333,82.17647059,153.8235294,71.16666667,113.3333333,69.8,107.6,96.5,126,94.6,142.6,106.3333333,112.5,107.6,106.2,90.5,152.8333333,1
85.75,159,95.88235294,154.4117647,74.16666667,112.3333333,71.6,102,82.75,119,84.2,136.8,106.8333333,111.6666667,109.2,101.6,85.5,152.75,0
88.33333333,155.25,89.58823529,146.5294118,69.83333333,113,65.8,101.2,87.75,123.5,88,140.8,107.6666667,112.6666667,111.8,100.6,88.33333333,150.9166667,0
88.16666667,160.3333333,90.41176471,155.3529412,68.66666667,112.8333333,66.8,101.6,86.5,126,86.4,142.8,109.6666667,114.5,112.4,103.6,88.08333333,151.5833333,0
89,159.5833333,85.47058824,148.5294118,68.5,112.6666667,66.6,97.8,89.5,124,89.6,140.8,108.8333333,113.3333333,111.2,98.6,88.91666667,151.1666667,0
88.5,160.5833333,90.35294118,154,69.33333333,111.1666667,65.8,101.2,89.5,123.25,89.4,141,110.3333333,110.8333333,114.6,101,88.83333333,152.0833333,0
92.83333333,181.75,93.82352941,180.2352941,84.16666667,168.6666667,82.8,164.8,90,171.5,91.2,177.2,96.33333333,166.5,96.2,162.8,92.41666667,180.25,0
86.33333333,157.5,94.17647059,156.1176471,70.5,111.3333333,68,102.2,83.5,124.75,84,142,106.8333333,112.5,108.4,103.4,86.58333333,151.8333333,1
92.91666667,162.9166667,70.17647059,154.8235294,73.83333333,108.6666667,74,96.2,99.5,120.5,97.8,140.8,100.3333333,109,103,98,93.83333333,157.75,0
87.16666667,157.25,91.17647059,147.4117647,68.83333333,111.5,65.2,100.4,87,124.5,87.8,141.8,107.3333333,111.8333333,109,101.2,87.33333333,153.1666667,1
,,,,,,,,,,,,,,,,,,1
91.66666667,157.6666667,80.35294118,153.4117647,72.16666667,112.5,71.6,101.8,97,125.25,94.8,143,106.1666667,111.3333333,111,100.8,91.66666667,154.0833333,1
83.66666667,158.3333333,99.35294118,152.3529412,71.5,112,66.8,102.8,77.75,125.5,79.4,144.2,105.5,112.8333333,106.6,102.2,83,153.9166667,0
86.08333333,155.6666667,92.29411765,154.7058824,69,113.1666667,64,100.8,84.5,122.5,85.2,140.8,107.6666667,112.1666667,110.8,100.6,86.25,152.8333333,1
85.41666667,158.75,98.52941176,159.5294118,67.83333333,112.8333333,65.2,99.4,80.5,119.5,82,138,110.6666667,112.5,110.6,99,84.58333333,150,1
87.91666667,157.0833333,91.82352941,150.6470588,68.66666667,112.6666667,66,103,85,124.5,86.2,142.2,108.5,113.1666667,109.8,103.2,87.5,153,0
84.83333333,157.5,95.64705882,154.8823529,73.66666667,112.3333333,69,98.6,83,120,83.2,137,109.3333333,113.5,113.2,99.4,84.91666667,147.3333333,0
87.08333333,155.0833333,96.11764706,155.8823529,70.33333333,117.5,68.6,102.6,84.5,121,84.2,138.8,109.5,118.5,112.2,104,86.5,150.25,0
86.75,157,93.35294118,153.7058824,68.16666667,112.8333333,63.4,101.4,83.75,126,84.8,143.8,107.3333333,112.8333333,108.6,100,86.58333333,153.0833333,1
92.58333333,161.1666667,77.11764706,155.1176471,72.33333333,112.8333333,71.4,99.8,99.75,125.75,99,144.6,105.6666667,110.1666667,109.2,98.6,93.33333333,154.5,0
86.08333333,157.5,92,149.8823529,67.66666667,116.1666667,66.2,103.6,79.5,124,81.6,138,102.1666667,114.5,100.8,104.2,84.91666667,149.4166667,0
89.16666667,156.8333333,87.35294118,155.1176471,69.33333333,112.5,66.2,105,88.5,120,88.8,136.6,105.3333333,110.8333333,106.6,103.2,88.83333333,151.0833333,1
88.58333333,157.8333333,86.35294118,151.8823529,68.66666667,112.1666667,66,101,90,124,89.2,140.8,107.1666667,112.5,110.4,102.4,88.58333333,152.4166667,0
87.58333333,161.5833333,91.23529412,153.8235294,67.33333333,111.6666667,62.2,99.4,84.25,126,84.8,143.6,107.8333333,115,111,102.2,87.75,151.6666667,0
85,156.6666667,93.94117647,151.4705882,70.5,111.6666667,66.4,98.8,81,122,82.4,140.6,106.8333333,111.8333333,109.6,98.4,84.83333333,152.5,0
86.66666667,158.25,99.23529412,150.5882353,70.33333333,112.3333333,66.2,102.4,80.5,125.25,83.8,142.8,106.6666667,111.1666667,106.2,101.8,86.58333333,154.1666667,1
88.41666667,155.4166667,86.17647059,152.2941176,69.83333333,113.3333333,66.8,103,91.5,124.25,90.8,141.8,108.6666667,113.1666667,112.4,102.2,88.58333333,153.3333333,0
88.58333333,157.4166667,88.29411765,154.3529412,67.33333333,114.3333333,63.6,102.4,89.5,124,89.2,140.8,109.6666667,113.1666667,112.2,100.8,88.58333333,149.8333333,0
86,158.5833333,94.94117647,157.8235294,69.66666667,111.8333333,64.4,103.6,82,119.25,82.4,136.6,109.1666667,109.8333333,114.6,100.6,85.33333333,149.4166667,1
90.5,157.6666667,77.17647059,155.2352941,70.83333333,113.3333333,68,97.6,96.25,121.5,94.6,140.6,105,111.8333333,108.6,95.2,91.25,153.4166667,0
89,157.6666667,85.58823529,159.3529412,68.66666667,112.6666667,64,102.2,90.25,120.5,90.4,139.4,107.1666667,113,111.6,102,89.08333333,154.0833333,1
84.75,157.75,99.23529412,148.9411765,69.33333333,110,64.6,98.2,76.75,126.5,78.8,143.8,104.3333333,113.5,106.6,101,83.91666667,154,0
89.66666667,159.0833333,87.52941176,155.5882353,69.5,112.3333333,67.2,101.4,91.75,123.5,91.6,141.6,108.6666667,113,112.4,103,89.66666667,152.0833333,0
89.41666667,159.3333333,82.76470588,154.0588235,67.83333333,113,65.8,99.6,92.25,122.25,92,140.8,108.3333333,111.6666667,108.8,98.2,89.5,150.6666667,0
90.33333333,161.75,89.29411765,153.1764706,68.5,112.5,64.6,101.8,91,125.25,90.8,143,110.6666667,112.8333333,114.4,101.6,90.25,153.4166667,0
87.66666667,156.1666667,89.76470588,151.8235294,69.83333333,112.6666667,65.8,104.4,86.75,122,87.2,138.8,107.1666667,112.5,109.8,103.8,87.91666667,151.9166667,1
89.66666667,159.8333333,106.5882353,152.1764706,75.83333333,110.6666667,71.2,95.8,82,122,84.8,140.8,106,109.1666667,105.2,93.2,88.41666667,155.75,1
89.16666667,160.25,94.35294118,146.1176471,71.33333333,110.8333333,69.4,102.2,87,127.5,87.6,144.4,106.6666667,113.5,108.4,105.8,89.16666667,154.4166667,0
86.91666667,157.9166667,99.17647059,149.6470588,70.16666667,112.5,66.6,101.8,80.5,125.5,83.2,142.8,105.6666667,113.6666667,105.8,103,86.08333333,153.9166667,0
85.33333333,159.0833333,93.94117647,153.6470588,67.33333333,111.3333333,64.2,101,82.5,121.75,82.8,139.6,108.6666667,113,111.2,101.4,85.41666667,150.9166667,0
89.91666667,157.4166667,80.35294118,153.8235294,69.33333333,113.8333333,67.4,105.8,93.5,124.5,93,142.4,107.3333333,111,110.2,102.4,89.66666667,155,1
86,157.1666667,98.52941176,152.8235294,72.16666667,112.3333333,69.2,97.8,82,121.5,83.6,138.8,105.3333333,111.5,106.8,96.2,85.5,150.4166667,0
,,,,,,,,,,,,,,,,,,0
90.33333333,151.75,79.82352941,151,71.16666667,111,68.4,100.8,95,120.5,93.6,137.4,105.6666667,110.5,108.6,99.4,91,150.75,1
84.25,156.1666667,99.11764706,152.2941176,71.16666667,108.3333333,69.4,99.2,78,116,80.2,134,103.5,106.8333333,105.4,97,84.16666667,148.0833333,1
91,161,85.64705882,155.2352941,69.83333333,113,69,100,95.5,127,94.2,144.4,110.1666667,112.6666667,113.8,100,91.41666667,151.75,0
90.75,161.9166667,85.64705882,156.7647059,69.83333333,113,68.2,103.4,93.5,121.75,93.2,139.8,108.6666667,111.1666667,111.2,101,91,150.3333333,0
84.5,158,100.5882353,150,71.16666667,113.8333333,65.4,100.4,78,123.5,80.4,140.8,104.1666667,112.1666667,105.8,96.4,83.91666667,153,0
85.5,157.5,93.70588235,151.4705882,69,112.8333333,65.8,99,81.5,124,82.4,142.6,107.1666667,112.8333333,110.6,99.6,85.25,153.0833333,0
87.66666667,156.25,92.35294118,151.2941176,71.16666667,111.3333333,68.6,103,85.5,122.5,86.6,139.4,105.6666667,111.3333333,107,103.8,87.5,152.0833333,1
85.58333333,158.4166667,105.1176471,142.2352941,73.66666667,108.8333333,68.2,99.6,76.75,124,80.4,142,102.6666667,110,101.6,99.2,85.08333333,152.6666667,1
87.41666667,157.5,92.58823529,149.7647059,69,112.5,67,104.2,85,127.75,86.2,144.8,107,114.1666667,107.6,104.8,87.75,153,1
88.58333333,155.25,72.52941176,140.4705882,67.83333333,114.6666667,68,100.8,96.5,124.75,94.8,141.2,106.6666667,109.6666667,110.2,96.6,89.08333333,150.5833333,0
87.66666667,158.6666667,89.29411765,153.4705882,69,112,66.2,101.6,86.75,122.5,87.4,139.8,107.3333333,112.8333333,110,101.4,87.58333333,151.1666667,0
88.25,156.5,91.35294118,148.5882353,69.33333333,112.6666667,66.4,102,87,124,87.4,140.8,108.1666667,113.1666667,111,102.2,88.25,153.4166667,0
92.08333333,156.3333333,80.05882353,160,65.5,107.3333333,62.6,93.8,94,115.25,92.8,137,106.1666667,109.8333333,109.8,94.6,91.83333333,152.5833333,1
88.5,160.5,87.58823529,157.5882353,68.33333333,114.5,65,104,90,125.25,90,142.4,108.6666667,113.3333333,111.8,103.4,88.58333333,151.0833333,0
87.41666667,159.4166667,85.23529412,154.4117647,68,113.5,64.2,104.8,89.5,125,88.8,144,108.3333333,112.6666667,113.4,104,87.66666667,154.9166667,1
89.58333333,154.5833333,88.05882353,151.3529412,66.83333333,113.3333333,65,104.8,89.5,126.5,90,143,110.1666667,113.5,111.8,105,89.66666667,151.5833333,1
87,156.4166667,97.64705882,147.1764706,70.16666667,111.3333333,66.6,101.4,81.5,125,83.6,142.2,105.1666667,112.6666667,105,100.6,86.75,152.25,0
89.16666667,157.0833333,90.76470588,148.9411765,65.66666667,110.5,63.6,99.2,85.75,127,86.8,143.4,110,112,110.4,100.6,88.91666667,152.1666667,0
90.33333333,155.6666667,86.11764706,149.1176471,70.16666667,111.5,66.8,94.4,90.5,117,90.6,134.6,106.6666667,112.6666667,110.4,95,90.25,150.75,0
90.66666667,161.5,82.47058824,156.2941176,69.5,114.5,65.6,101.4,96.5,124.75,95.6,143.6,108,111.1666667,109.6,97,90.83333333,153.25,0
89.16666667,159.5,88,152.3529412,69,113.3333333,65.2,100.2,88.25,126.75,88.8,143.8,107.8333333,114,112,102,89,153,1
90,157.0833333,80.70588235,151.5294118,64.66666667,114.1666667,60.8,102,91,125,90.8,142.6,104.8333333,112.6666667,108.2,100.6,89.83333333,150.8333333,0
88,159.5,89.82352941,152.4117647,67.16666667,113,64.2,100,87,128.5,87.4,145.8,110.5,114,113,100.2,88.41666667,152.5833333,0
89.66666667,154.9166667,86.05882353,148.8823529,69.16666667,110.8333333,66,99.6,90.25,123.75,89.4,140.6,107.8333333,113.1666667,111.4,102.2,89.75,151.5833333,0
89.41666667,158.8333333,88.64705882,152.3529412,67.83333333,113.8333333,64.2,100,89.75,120.75,90,138.2,109.8333333,112.1666667,112,98.4,89.25,150.3333333,0
87.91666667,158.75,90.35294118,153.4705882,68.33333333,112.6666667,63.4,98.4,87.75,122.25,87.6,141.4,108,113.3333333,112.8,98.4,88,151.9166667,0
89.08333333,157.1666667,87.70588235,153.2941176,66.83333333,112.5,63.8,102,87.5,123.25,88,140.6,109.6666667,112.8333333,111.6,102.2,89.08333333,150.3333333,1
88.75,156.75,83.58823529,147.4117647,68.16666667,112.3333333,66.6,103.8,91,126.5,90,143.6,107,112.1666667,110.2,103.6,88.25,154,1
90.25,159.25,86.35294118,150.8235294,69,113,65.8,98,93.5,123.5,92.6,141.6,110.8333333,111.3333333,114,96.2,90.33333333,151.8333333,0
87.66666667,157.4166667,89.64705882,158,69.16666667,112.8333333,64,97,87,120.5,87.2,137.8,108,113.3333333,112.6,97,87.75,150.1666667,0
88.16666667,157.75,91.58823529,149.4117647,70.66666667,112,65.8,104.8,87.75,124,88,141.6,107.8333333,111.8333333,112.2,104.4,88,154.3333333,1
88.25,159.1666667,86.35294118,154.4117647,67.5,113.3333333,63.6,101,90.5,123.5,89.8,141,109.6666667,112.8333333,114.2,100.2,88.66666667,150.3333333,0
,,,,,,,,,,,,,,,,,,0
83.58333333,152.0833333,95.82352941,147.4705882,72.16666667,110.3333333,69.4,101.2,78,122,79.6,138.6,101,109.8333333,100.4,99.6,83.5,149.4166667,1
89.75,159.25,85.52941176,152.7647059,69.16666667,113.3333333,67.2,99,91.75,123.5,91.4,142.2,108.8333333,111.8333333,110.6,97.8,89.66666667,152.25,0
88.83333333,155.3333333,88.82352941,144.2352941,70,113.6666667,69,105.2,88.5,126,88.6,141,108.1666667,112.8333333,109.6,104.8,88.75,151.25,0
87.58333333,154.1666667,97.17647059,144.9411765,71,113.5,67,100.2,82,124.5,84.2,142.4,106.1666667,115.3333333,107.2,101.4,87.33333333,152.0833333,0
92.16666667,158.5833333,80.11764706,155.1764706,71.5,110.5,71.4,101.2,96,119,94.4,137.4,102.1666667,113,105.2,103.4,92.83333333,152.9166667,1
95.58333333,155.8333333,80.52941176,151.5882353,71.83333333,110.5,70.4,97.6,98.25,120,97,138,103.6666667,110.5,107.4,98,95.25,150.4166667,0
87.16666667,156.9166667,94.35294118,152.5882353,70.16666667,112.3333333,66.6,102,83.5,122,85.2,140.4,106,112.3333333,106.6,101.4,87.33333333,152.25,1
87,156.9166667,88.76470588,146.0588235,69,112.1666667,67,104.4,90,123.5,89,140,108.3333333,112,112,104,87.33333333,151.5,1
86,158.8333333,92.64705882,154.8823529,69.5,112.3333333,66.8,100.4,82.25,122.5,82.8,140.2,106.5,113,109.6,101.2,85.5,151.8333333,0
88.91666667,162.8333333,102.3529412,151.8823529,70.66666667,110,66.6,95.8,80,126.75,81.6,146,106.8333333,114.5,108.8,99.6,88.5,155.5,0
86.91666667,159.8333333,94.11764706,159.5882353,68.33333333,113,65.6,99.6,84,120.75,84.8,139.6,109,113,112.2,100,87.08333333,150.5833333,1
83.83333333,154.6666667,97.17647059,153.1176471,71.66666667,115.5,67.8,98.8,80.5,119,81.8,137.2,106.5,110.3333333,107.8,94,83,148.75,0
85.25,157.8333333,97.70588235,151.6470588,73,112.3333333,69.4,99.6,78.25,120.75,80.8,139,103.3333333,110.1666667,104.2,98.6,84.33333333,152.6666667,0
89.83333333,159.75,78.41176471,154.1176471,69.83333333,111.1666667,68.2,100,96.25,120.5,94.2,138.4,106.1666667,112.1666667,110.4,100.8,90.5,152.0833333,1
88.33333333,155.3333333,82.41176471,146,68.83333333,113.5,67,102.6,91.75,126,90.4,142.4,108,111.6666667,109.8,101,88.41666667,151.0833333,0
88,157.5,92.70588235,147.5882353,70.16666667,112.5,66.2,104.2,84.5,126,86,143,105.1666667,111.5,107,102.8,87.66666667,154.6666667,1
91.25,157.9166667,78.41176471,156.2941176,71.16666667,112,68.6,100.8,96,120.25,94.8,138.6,105.1666667,111.6666667,108,99.8,91.66666667,152,1
85,158.75,100.7647059,155.2352941,71,113,66.2,95.2,78.75,116.5,81,135.4,108,110.1666667,109.6,92.2,83.5,149.5833333,0
88.08333333,155.6666667,91.88235294,151.2941176,70.83333333,112.5,69.4,106.4,87.25,123,87.6,140.4,106.5,111.6666667,107.4,105.6,88.33333333,152.5833333,1
88,156.9166667,90.70588235,150.6470588,67.66666667,112.8333333,67,100.6,87,125.75,87.4,142.6,109.3333333,113.8333333,110.6,102.6,88.33333333,153.1666667,0
85.5,157,102.0588235,147.7058824,73,111.3333333,68.6,101.6,78,123.75,80.4,141.4,103.3333333,110.8333333,104.6,100.4,84.83333333,153.5833333,0
89.16666667,156.75,99.47058824,145.1764706,67.66666667,111.1666667,62.2,97.2,79.75,125,82,143.6,108.3333333,113.5,111,99.8,87.83333333,152.3333333,0
88.41666667,160.75,90.05882353,154.8823529,67.16666667,113.5,61.4,98.6,87,123,87.4,140.8,109.3333333,113.5,112.8,97.8,88.41666667,151.8333333,1
92.33333333,155.5833333,82.05882353,148.3529412,70.5,112.1666667,68.2,100,95.5,123.25,94.2,140.8,107.8333333,112.8333333,111.4,99.8,92.41666667,151.3333333,0
87.08333333,158.1666667,93.35294118,149,69.66666667,113,66.6,102.2,84,125,85,142,105.5,112.6666667,107,101.6,86.66666667,152.5833333,0
88.91666667,157.3333333,90.82352941,150.4705882,70.33333333,112.1666667,67.4,105,88.25,125.5,88.2,142.8,108.1666667,112.8333333,110.6,105,89.08333333,153.3333333,1
,,,,,,,,,,,,,,,,,,1
95,165,75.64705882,162.0588235,77.33333333,118.5,75.6,105.4,106.5,124.75,104.2,145.2,107,113,110,100,96.5,158.75,1
90.16666667,159.25,89.23529412,155,69.66666667,111.6666667,67.6,99.2,90,119.25,90.4,137.4,108.6666667,112.6666667,111.2,100.6,90.33333333,151.0833333,1
85.16666667,160.75,94.58823529,157,67.83333333,112.1666667,64.8,100.6,79.25,127.5,80.8,144.6,108.3333333,113.8333333,109.6,102.4,85.16666667,152.5833333,0
88.25,153.75,88.05882353,151.6470588,67.16666667,114.5,63,102,88.75,120.25,89.4,136.6,108.8333333,111.6666667,110.8,97.6,88.58333333,148.3333333,1
89.5,155.9166667,87.29411765,149.1176471,69.66666667,112.8333333,67.8,102.4,90.75,124.75,90.2,140.6,108.5,114,111.6,103.6,89.58333333,151.1666667,0
88.83333333,159.4166667,87.64705882,155.3529412,67.16666667,113.5,63.6,102.4,89,121.5,89,139.8,109.3333333,113.6666667,112.6,101.8,88.66666667,150.9166667,0
86.08333333,153.8333333,92,156.1764706,69.66666667,112.6666667,65.8,103.2,83,121.5,83.8,140,106.8333333,112.5,108.8,102,86.08333333,151.4166667,1
88.91666667,156.3333333,86.88235294,148.4117647,67.83333333,112.3333333,64.8,99.4,88.5,124,88.8,141.6,108,112,112.2,99,88.83333333,152.4166667,0
88.5,157.25,84.64705882,151.7647059,71.33333333,112.3333333,68.8,102.4,90,123,89.6,140.8,105.3333333,112.1666667,108.8,101.8,88.66666667,153.75,1
85.91666667,156,93.88235294,152.0588235,68.83333333,113.3333333,66,101.2,82,122.75,83.2,140.8,107.5,112.6666667,109.6,100.2,85.83333333,152.1666667,0
86.83333333,157,89.82352941,159.9411765,68,114,65.6,99,86,122,86.4,139.6,108.5,113.6666667,111.4,99.2,87,148.25,0
91.5,155.5,85.41176471,159.1764706,69.16666667,113.3333333,66.2,101,92.5,121.75,92.6,141.8,105.6666667,112.3333333,108.6,99.4,91.5,152.3333333,1
88.25,156.25,89.94117647,156.2941176,69.5,114,66.6,101,89,118.75,89,134.8,109,113.5,113.8,101.8,88.75,148.25,0
87.08333333,156.75,93.23529412,150.1176471,68.83333333,113,65.6,103.6,84,125,85.4,142.4,107.3333333,113.3333333,109.6,104,87.41666667,152.3333333,0
89.08333333,160,89.47058824,151.9411765,66.33333333,114,64.4,103.4,85,126,86.4,142.8,106.3333333,112,108.2,102.6,88.41666667,152.5833333,0
87.5,155.5833333,92.35294118,153.4117647,72,111.8333333,70.4,100.2,86.5,118,87.2,134.8,107.1666667,111.8333333,108,100.2,87.58333333,148.6666667,0
89.83333333,157.5833333,72.29411765,149.8823529,70.83333333,111.3333333,71.8,101.4,98.25,123.25,95.2,140.6,104,111.1666667,108.6,102,90.83333333,152.25,0
86.08333333,156.3333333,91.17647059,151.2941176,70.16666667,112.8333333,66.4,103.6,82,122.5,83.4,139.2,104.8333333,113,106,102.4,85.66666667,152.1666667,1
89.91666667,158.1666667,86.58823529,150.3529412,69,111.5,66.2,103,90,122.75,89.6,139.6,108.8333333,112.3333333,113.2,104.4,89.66666667,149.75,1
89.08333333,158.9166667,88.47058824,156.1176471,69,113,65.2,100.6,88.5,125.5,88.2,142.8,108.8333333,113,112.6,100.8,89,152.25,1
87.75,156.0833333,89.35294118,151.0588235,70.16666667,112,68.6,100.8,88.25,121,88,138.8,107.8333333,112.8333333,110.2,101,87.91666667,153.5,1
89.5,155.3333333,84.88235294,149.4117647,70.66666667,112.3333333,68.8,104,92,124.5,91.2,140.8,107,112.3333333,109.6,103.6,89.75,151.4166667,0
87.75,158.1666667,87.52941176,153.1764706,68.33333333,113.5,66.8,102.6,88.25,126.5,87.8,142.4,109.1666667,113.6666667,111.2,103,87.91666667,150.4166667,0
88,160,90.70588235,152.0588235,67.16666667,113.6666667,62.8,104.4,85.75,127,86.4,143.4,109.3333333,114.6666667,111.6,104.6,88,151.75,0
88.58333333,155.0833333,87.94117647,152.5294118,68,111.1666667,64.6,97.6,87.5,121.5,88.6,139,107.1666667,111.3333333,108.8,97.6,88.5,151.1666667,0
,,,,,,,,,,,,,,,,,,1
88.08333333,156.8333333,87.94117647,155.8823529,70.33333333,111.5,67.2,102.4,87.75,124,87.8,142.6,107.1666667,111.6666667,110.8,103.4,88.5,153.9166667,1
88.16666667,156.75,89.76470588,151.2941176,68.33333333,112.6666667,65,101.4,87,121.25,87.8,138.4,108.1666667,112.6666667,110.8,101.4,88,150.5,1
89.66666667,155.4166667,88,152.4117647,69.33333333,112.6666667,67.4,102.8,89.5,120.75,89.8,138.4,108.3333333,112.3333333,110.6,103,89.5,151.6666667,1
89.08333333,160.5833333,89.35294118,156.2352941,69,112.3333333,63.6,101.2,88.75,124,89,140.6,108.1666667,112.8333333,113,101.4,89.16666667,151,1
90.91666667,154.4166667,84.64705882,152.8823529,69.83333333,113.6666667,68.4,103,95.25,123.25,93.6,140.6,110,113.5,113,101.8,90.91666667,150.5833333,0
87.25,157.3333333,93.94117647,152.4117647,68.5,114,65.2,103.8,84.5,125.25,85.8,142.4,108.1666667,113.5,110,103,87.58333333,154,0
85.25,156.5,98.52941176,154.8823529,67.66666667,112.3333333,62.4,100.8,76.5,125.25,78.8,144.2,106.8333333,112.8333333,108.2,100.6,84.58333333,153.25,0
85.75,155.0833333,90.76470588,150.5882353,69,112.6666667,66,103,85,122.75,85.4,140.6,107,112.5,108.6,102.2,86.5,152.1666667,1
86.25,159,96.05882353,151.5294118,66.83333333,110.5,62.4,98.4,80.5,128,82,146.4,107,113.3333333,108.8,101,86,154.9166667,0
87.16666667,157.0833333,90.47058824,148.5294118,70.66666667,112.6666667,66.8,103.4,87,126.75,87.2,143.6,107.1666667,113.6666667,110,104,87.58333333,154.0833333,1
86.5,154.5833333,92.82352941,152.8823529,71.16666667,112.3333333,70.2,97.8,85.75,117.5,85.6,134.8,109.3333333,111.8333333,113.8,97.4,86.25,148,0
90.08333333,157.25,84.11764706,153.7647059,68.33333333,113.1666667,66,101.8,94.5,125.5,93.4,143.4,110,112,113,100,90.41666667,152.3333333,0
90.91666667,161,81.88235294,155.8235294,69.83333333,113.1666667,67.6,103,96,125.5,94.6,142.8,107.6666667,110.6666667,110,99.8,90.83333333,151.9166667,1
84.25,159.4166667,93.88235294,157.8823529,69.5,112.5,66.8,100.2,81,122,81.2,140.6,107.5,112,110,99,84,150.8333333,0
90.08333333,154.3333333,83.52941176,146.7647059,69.66666667,112.5,66.4,105.2,92,126,91.4,141.6,107.3333333,113.1666667,110.2,105.8,90.16666667,151.3333333,0
87.83333333,158.5,90.64705882,151.5882353,66.66666667,113.5,64.6,101.2,86,125.5,86.2,142.4,109.5,114.1666667,111.6,101.2,87.75,150.8333333,0
92.58333333,157.6666667,76.29411765,155.7058824,68.5,108.3333333,67.6,93.4,96,117,93.8,137,105.6666667,115.1666667,108.8,101.4,92.75,150.25,0
88.83333333,160.5833333,88.88235294,157.0588235,68.5,112.6666667,67.4,103.2,90,123.25,89.6,140.6,109.3333333,113.6666667,111.4,105.2,89,150.5,1
82.83333333,163,92.88235294,163.1176471,69.83333333,110.3333333,69.6,97.6,80.25,117.25,79.6,135.8,106.3333333,115.6666667,108.4,103.6,83.08333333,149.5833333,0
85.91666667,160.0833333,94.88235294,157.4705882,68.5,111.8333333,65.2,99.6,80.5,126,81.6,143.8,106.8333333,114,109.6,102.6,85.5,152.5,0
82.66666667,157.9166667,93.47058824,158.2941176,67.66666667,112.1666667,63.4,97.4,76.5,121.25,77.8,140.4,108,113.1666667,110.8,98.4,82.41666667,151.3333333,0
88.08333333,157.25,91.47058824,148.7647059,68.66666667,112.8333333,65.6,104.8,86.75,126,87.2,142.8,109,113.3333333,110.6,104.6,87.83333333,153.5833333,0
86.91666667,159.25,99.76470588,153.1764706,73.16666667,110.6666667,70.4,99.4,81.5,121,83.4,139.8,104.8333333,111.6666667,105.8,100.4,86.25,154.6666667,1
85,158.3333333,93.17647059,155,71.16666667,108.8333333,68.4,101,83,122.75,83.4,141.2,106.1666667,110.5,108.6,102.4,85.16666667,152.4166667,1
93.83333333,157.9166667,80,154.7647059,73.33333333,113.1666667,72.2,103.8,100,122.25,97.8,140.2,105.1666667,113.3333333,108.4,104,94.33333333,151.8333333,1
90.25,158.75,89.76470588,157.5882353,69.33333333,112.5,66.6,99.4,91,121.5,90.6,138.8,110.3333333,114.5,113.8,100.8,90.41666667,149.8333333,0
88.75,156.1666667,89.23529412,154.2941176,68.83333333,112.8333333,65,102.2,87.5,122.5,88,140.2,108,113,112.4,103.4,88.58333333,152.0833333,1
,,,,,,,,,,,,,,,,,,1
90.33333333,161.75,90.11764706,156,66.33333333,113.1666667,61.2,100.2,89.5,128,89.6,145.2,110.8333333,113.1666667,115.8,100.4,90,151.5,1
88.25,156.8333333,84.05882353,155.5294118,70.33333333,113.3333333,67.2,101.6,91.75,124,91,141.4,107.3333333,113,111.6,101.2,88.66666667,151.5,0
87.33333333,157.1666667,86.23529412,153.4117647,70.5,112.8333333,69.4,101.4,89,119.25,88.8,137,105.8333333,111.8333333,107.4,100.2,87.58333333,151.75,1
84.41666667,161,91.29411765,154.9411765,66.66666667,111.5,63.2,99.8,78,125,79.6,143.2,106.1666667,115.1666667,109,103.4,84.25,152.8333333,0
85.91666667,158.5,95.05882353,158.4705882,71.33333333,113,67.4,100.2,82.25,118.75,83.8,137.4,106.6666667,112.1666667,108.8,99.4,85.75,150.4166667,0
87.91666667,156.5833333,92.88235294,150.2941176,68.83333333,113,65.2,100,87.25,122.5,87.4,139.8,109,114.1666667,113.4,101.6,88,152.3333333,0
88.41666667,156.3333333,81.35294118,145.5882353,69.16666667,112.6666667,67.6,104.4,93.25,129,91.6,144.8,108,110.6666667,111.2,103,88.58333333,153.5833333,0
